"2018-07-16","1"
"2018-07-05","1"
"2018-06-26","2"
"2018-04-24","1"
"2018-04-02","1"
"2018-04-21","1"
"2018-04-10","2"
"2018-07-13","1"
"2018-05-23","1"
"2018-07-09","2"
"2018-04-27","1"
"2018-02-02","1"
"2018-04-28","1"
"2018-04-06","1"
"2018-05-15","1"
"2018-05-04","2"
"2018-07-17","1"
"2018-07-06","1"
"2018-05-16","1"
"2018-04-26","3"
"2018-04-04","1"
"2018-06-21","2"
